2026-05-13 14:29:10.806 | ERROR    | request_id - 1 | app.agent.nodes.validate_sql:validate_sql:25 - 校验sql异常：division by zero
2026-05-15 15:19:06.040 | INFO     | request_id - 1 | app.agent.nodes.filter_metric:filter_metric:59 - 过滤指标成功['GMV']
2026-05-15 15:19:06.188 | INFO     | request_id - 1 | app.agent.nodes.filter_table:filter_table:66 - 过滤表信息：['dim_region', 'fact_order']
2026-05-15 15:19:07.200 | INFO     | request_id - 1 | app.agent.nodes.add_extra_context:add_extra_context:47 - 额外上下文信息添加，日期信息{'date': '2026-05-15', 'weekday': 'Friday', 'quarter': 'Q2'},数据库信息{'version': '8.0.45', 'dialect': <sqlalchemy.dialects.mysql.asyncmy.MySQLDialect_asyncmy object at 0x00000192EBB8CCD0>}
2026-05-15 15:19:09.230 | ERROR    | request_id - 1 | app.agent.nodes.validate_sql:validate_sql:25 - 校验sql异常：division by zero
2026-05-15 15:19:40.292 | INFO     | request_id - 1 | app.agent.nodes.extract_keywords:extract_keywords:44 - 关键字提取成功:['华北地区', '销售总额', '统计', '统计华北地区销售总额']
2026-05-15 15:19:41.263 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:43 - 扩展后的关键字列表：{'华北地区', '销售总额', '统计', '统计华北地区销售总额'}
2026-05-15 15:19:41.282 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:61 - 召回字段取值成功[dict_keys(['dim_region.region_name.华北'])]
2026-05-15 15:19:41.553 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:45 - 扩展后的关键字列表：{'统计日期', '销售总额', '统计', '地区', '统计华北地区销售总额', '华北地区', '销售金额'}
2026-05-15 15:19:42.338 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:67 - 召回字段成功[dict_keys(['dim_date.date_id', 'fact_order.date_id', 'dim_date.day', 'dim_date.month', 'fact_order.order_amount', 'fact_order.order_quantity', 'dim_region.region_name', 'dim_region.province', 'dim_region.country', 'fact_order.region_id', 'dim_region.region_id'])]
2026-05-15 15:19:42.447 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:47 - 扩展后的关键字列表：{'总销售额', '交易额', '销售总额', '统计', '销售额', '统计华北地区销售总额', '华北地区', 'GMV'}
2026-05-15 15:19:43.281 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:69 - 召回指标成功[dict_keys(['GMV', 'AOV'])]
2026-05-15 15:19:44.321 | INFO     | request_id - 1 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:158 - 合并后的表信息数据['dim_date', 'fact_order', 'dim_region']
2026-05-15 15:19:44.322 | INFO     | request_id - 1 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:161 - 合并后的指标信息['GMV', 'AOV']
2026-05-15 15:19:46.159 | INFO     | request_id - 1 | app.agent.nodes.filter_table:filter_table:66 - 过滤表信息：['fact_order', 'dim_region']
2026-05-15 15:19:46.425 | INFO     | request_id - 1 | app.agent.nodes.filter_metric:filter_metric:59 - 过滤指标成功['GMV']
2026-05-15 15:19:47.456 | INFO     | request_id - 1 | app.agent.nodes.add_extra_context:add_extra_context:47 - 额外上下文信息添加，日期信息{'date': '2026-05-15', 'weekday': 'Friday', 'quarter': 'Q2'},数据库信息{'version': '8.0.45', 'dialect': 'mysql'}
2026-05-15 15:19:49.467 | ERROR    | request_id - 1 | app.agent.nodes.validate_sql:validate_sql:25 - 校验sql异常：division by zero
2026-05-15 15:34:07.780 | INFO     | request_id - 1 | app.agent.nodes.extract_keywords:extract_keywords:44 - 关键字提取成功:['统计华北地区销售总额', '销售总额', '统计', '华北地区']
2026-05-15 15:34:08.559 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:43 - 扩展后的关键字列表：{'统计华北地区销售总额', '销售总额', '统计', '华北地区'}
2026-05-15 15:34:08.565 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:45 - 扩展后的关键字列表：{'销售金额', '地区', '统计日期', '统计', '统计华北地区销售总额', '销售总额', '华北地区'}
2026-05-15 15:34:08.619 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:61 - 召回字段取值成功[dict_keys(['dim_region.region_name.华北'])]
2026-05-15 15:34:09.330 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:67 - 召回字段成功[dict_keys(['fact_order.order_amount', 'fact_order.order_quantity', 'dim_region.region_name', 'dim_region.province', 'dim_region.country', 'fact_order.region_id', 'dim_region.region_id', 'dim_date.date_id', 'fact_order.date_id', 'dim_date.day', 'dim_date.month'])]
2026-05-15 15:34:09.712 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:47 - 扩展后的关键字列表：{'交易额', '销售额', '统计', '统计华北地区销售总额', '销售总额', '总销售额', 'GMV', '华北地区'}
2026-05-15 15:34:10.529 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:69 - 召回指标成功[dict_keys(['GMV', 'AOV'])]
2026-05-15 15:34:11.564 | INFO     | request_id - 1 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:158 - 合并后的表信息数据['fact_order', 'dim_region', 'dim_date']
2026-05-15 15:34:11.564 | INFO     | request_id - 1 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:161 - 合并后的指标信息['GMV', 'AOV']
2026-05-15 15:34:13.501 | INFO     | request_id - 1 | app.agent.nodes.filter_metric:filter_metric:59 - 过滤指标成功['GMV']
2026-05-15 15:34:13.693 | INFO     | request_id - 1 | app.agent.nodes.filter_table:filter_table:66 - 过滤表信息：['fact_order', 'dim_region']
2026-05-15 15:34:14.719 | INFO     | request_id - 1 | app.agent.nodes.add_extra_context:add_extra_context:47 - 额外上下文信息添加，日期信息{'date': '2026-05-15', 'weekday': 'Friday', 'quarter': 'Q2'},数据库信息{'version': '8.0.45', 'dialect': 'mysql'}
2026-05-15 15:34:17.539 | INFO     | request_id - 1 | app.agent.nodes.generate_sql:generate_sql:54 - 生成sql语句成功，SELECT SUM(fo.order_amount) AS 销售总额 FROM fact_order fo JOIN dim_region dr ON fo.region_id = dr.region_id WHERE dr.region_name = '华北'
2026-05-15 15:34:18.545 | ERROR    | request_id - 1 | app.agent.nodes.validate_sql:validate_sql:25 - 校验sql异常：division by zero
2026-05-15 15:35:44.164 | INFO     | request_id - 1 | app.agent.nodes.extract_keywords:extract_keywords:44 - 关键字提取成功:['统计2025年各个地区的销售总额', '地区', '统计', '销售总额']
2026-05-15 15:35:45.022 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:43 - 扩展后的关键字列表：{'地区', '统计', '销售总额', '2025年', '统计2025年各个地区的销售总额', '各个地区'}
2026-05-15 15:35:45.044 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:61 - 召回字段取值成功[dict_keys([])]
2026-05-15 15:35:46.198 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:45 - 扩展后的关键字列表：{'地区', '统计', '销售总额', '销售金额', '销售日期', '统计2025年各个地区的销售总额'}
2026-05-15 15:35:46.394 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:47 - 扩展后的关键字列表：{'地区', '统计', '交易额', '销售总额', '总销售额', '销售收入', 'GMV', '销售额', '统计2025年各个地区的销售总额'}
2026-05-15 15:35:47.107 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:67 - 召回字段成功[dict_keys(['dim_region.region_name', 'dim_region.province', 'dim_region.country', 'fact_order.region_id', 'dim_region.region_id', 'fact_order.order_quantity', 'fact_order.order_amount', 'fact_order.date_id', 'dim_date.date_id', 'dim_date.day'])]
2026-05-15 15:35:47.596 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:69 - 召回指标成功[dict_keys(['GMV', 'AOV'])]
2026-05-15 15:35:49.597 | ERROR    | request_id - 1 | app.agent.nodes.filter_metric:filter_metric:63 - 过滤指标异常'metric_infos'
2026-05-15 15:35:49.597 | ERROR    | request_id - 1 | app.agent.nodes.filter_table:filter_table:70 - 过滤表信息异常：'table_infos'
2026-05-15 15:37:18.108 | INFO     | request_id - 1 | app.agent.nodes.extract_keywords:extract_keywords:44 - 关键字提取成功:['统计', '统计2025年各个地区的销售总额', '地区', '销售总额']
2026-05-15 15:37:18.894 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:43 - 扩展后的关键字列表：{'地区', '2025年', '各个地区', '统计', '销售总额', '统计2025年各个地区的销售总额'}
2026-05-15 15:37:18.916 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:61 - 召回字段取值成功[dict_keys([])]
2026-05-15 15:37:19.751 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:45 - 扩展后的关键字列表：{'地区', '统计', '销售金额', '销售总额', '统计日期', '统计2025年各个地区的销售总额'}
2026-05-15 15:37:20.417 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:67 - 召回字段成功[dict_keys(['dim_region.region_name', 'dim_region.province', 'dim_region.country', 'fact_order.region_id', 'dim_region.region_id', 'fact_order.order_quantity', 'fact_order.order_amount', 'dim_date.date_id', 'fact_order.date_id', 'dim_date.day', 'dim_date.month'])]
2026-05-15 15:37:20.553 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:47 - 扩展后的关键字列表：{'地区', '统计', '销售总额', '销售额', '交易额', '统计2025年各个地区的销售总额', '总销售额', 'GMV'}
2026-05-15 15:37:21.349 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:69 - 召回指标成功[dict_keys(['GMV', 'AOV'])]
2026-05-15 15:37:23.377 | ERROR    | request_id - 1 | app.agent.nodes.filter_metric:filter_metric:63 - 过滤指标异常'metric_infos'
2026-05-15 15:37:23.377 | ERROR    | request_id - 1 | app.agent.nodes.filter_table:filter_table:70 - 过滤表信息异常：'table_infos'
2026-05-15 15:37:51.239 | INFO     | request_id - 1 | app.agent.nodes.extract_keywords:extract_keywords:44 - 关键字提取成功:['统计', '统计2025年各个地区的销售总额', '地区', '销售总额']
2026-05-15 15:37:52.466 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:45 - 扩展后的关键字列表：{'统计2025年各个地区的销售总额', '地区', '销售日期', '销售总额', '统计', '销售金额'}
2026-05-15 15:37:52.512 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:43 - 扩展后的关键字列表：{'统计2025年各个地区的销售总额', '地区', '各个地区', '销售总额', '统计', '2025年'}
2026-05-15 15:37:52.576 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:61 - 召回字段取值成功[dict_keys([])]
2026-05-15 15:37:53.221 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:47 - 扩展后的关键字列表：{'统计2025年各个地区的销售总额', '地区', '总销售额', '销售收入', 'GMV', '交易额', '销售总额', '统计', '销售额'}
2026-05-15 15:37:53.243 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:67 - 召回字段成功[dict_keys(['dim_region.region_name', 'dim_region.province', 'dim_region.country', 'fact_order.region_id', 'dim_region.region_id', 'fact_order.date_id', 'dim_date.date_id', 'fact_order.order_amount', 'fact_order.order_quantity', 'dim_date.day'])]
2026-05-15 15:37:54.203 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:69 - 召回指标成功[dict_keys(['GMV', 'AOV'])]
2026-05-15 15:38:37.646 | ERROR    | request_id - 1 | app.agent.nodes.filter_metric:filter_metric:63 - 过滤指标异常'metric_infos'
2026-05-15 15:38:37.648 | ERROR    | request_id - 1 | app.agent.nodes.filter_table:filter_table:70 - 过滤表信息异常：'table_infos'
2026-05-15 15:38:48.452 | INFO     | request_id - 1 | app.agent.nodes.extract_keywords:extract_keywords:44 - 关键字提取成功:['统计2025年各个地区的销售总额', '销售总额', '地区', '统计']
2026-05-15 15:38:49.347 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:43 - 扩展后的关键字列表：{'统计', '2025年', '销售总额', '统计2025年各个地区的销售总额', '各个地区', '地区'}
2026-05-15 15:38:49.381 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:61 - 召回字段取值成功[dict_keys([])]
2026-05-15 15:38:49.615 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:45 - 扩展后的关键字列表：{'销售日期', '统计', '销售总额', '销售金额', '统计2025年各个地区的销售总额', '地区'}
2026-05-15 15:38:50.333 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:67 - 召回字段成功[dict_keys(['fact_order.date_id', 'dim_date.date_id', 'fact_order.order_amount', 'fact_order.order_quantity', 'dim_date.day', 'dim_region.region_name', 'dim_region.province', 'dim_region.country', 'fact_order.region_id', 'dim_region.region_id'])]
2026-05-15 15:38:50.466 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:47 - 扩展后的关键字列表：{'统计', '销售总额', '销售额', '交易额', '总销售额', '统计2025年各个地区的销售总额', '销售收入', 'GMV', '地区'}
2026-05-15 15:38:51.457 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:69 - 召回指标成功[dict_keys(['GMV', 'AOV'])]
2026-05-15 15:40:15.120 | ERROR    | request_id - 1 | app.agent.nodes.filter_metric:filter_metric:63 - 过滤指标异常'metric_infos'
2026-05-15 15:40:15.122 | ERROR    | request_id - 1 | app.agent.nodes.filter_table:filter_table:70 - 过滤表信息异常：'table_infos'
2026-05-15 15:40:24.147 | INFO     | request_id - 1 | app.agent.nodes.extract_keywords:extract_keywords:44 - 关键字提取成功:['地区', '统计', '统计2025年各个地区的销售总额', '销售总额']
2026-05-15 15:40:25.280 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:43 - 扩展后的关键字列表：{'地区', '2025年', '各个地区', '统计2025年各个地区的销售总额', '统计', '销售总额'}
2026-05-15 15:40:25.299 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:61 - 召回字段取值成功[dict_keys([])]
2026-05-15 15:40:25.324 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:45 - 扩展后的关键字列表：{'地区', '统计日期', '销售金额', '统计2025年各个地区的销售总额', '统计', '销售总额'}
2026-05-15 15:40:25.959 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:67 - 召回字段成功[dict_keys(['dim_region.region_name', 'dim_region.province', 'dim_region.country', 'fact_order.region_id', 'dim_region.region_id', 'dim_date.date_id', 'fact_order.date_id', 'dim_date.day', 'dim_date.month', 'fact_order.order_amount', 'fact_order.order_quantity'])]
2026-05-15 15:40:26.427 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:47 - 扩展后的关键字列表：{'地区', 'GMV', '交易额', '销售额', '总销售额', '统计2025年各个地区的销售总额', '统计', '销售总额'}
2026-05-15 15:40:27.218 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:69 - 召回指标成功[dict_keys(['GMV', 'AOV'])]
2026-05-15 15:40:28.256 | INFO     | request_id - 1 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:158 - 合并后的表信息数据['dim_region', 'fact_order', 'dim_date']
2026-05-15 15:40:28.256 | INFO     | request_id - 1 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:162 - 合并后的指标信息['GMV', 'AOV']
2026-05-15 15:40:30.313 | INFO     | request_id - 1 | app.agent.nodes.filter_metric:filter_metric:59 - 过滤指标成功['GMV']
2026-05-15 15:40:30.477 | INFO     | request_id - 1 | app.agent.nodes.filter_table:filter_table:66 - 过滤表信息：['dim_region', 'fact_order', 'dim_date']
2026-05-15 15:40:31.495 | INFO     | request_id - 1 | app.agent.nodes.add_extra_context:add_extra_context:47 - 额外上下文信息添加，日期信息{'date': '2026-05-15', 'weekday': 'Friday', 'quarter': 'Q2'},数据库信息{'version': '8.0.45', 'dialect': 'mysql'}
2026-05-15 15:40:33.790 | INFO     | request_id - 1 | app.agent.nodes.generate_sql:generate_sql:54 - 生成sql语句成功，SELECT d.region_name AS 地区, SUM(f.order_amount) AS 销售总额 FROM fact_order f JOIN dim_region d ON f.region_id = d.region_name JOIN dim_date t ON f.date_id = t.date_id WHERE t.date_id BETWEEN 20250101 AND 20251231 GROUP BY d.region_name
2026-05-15 15:40:34.803 | ERROR    | request_id - 1 | app.agent.nodes.validate_sql:validate_sql:25 - 校验sql异常：division by zero
2026-05-15 15:42:27.319 | INFO     | request_id - 1 | app.agent.nodes.extract_keywords:extract_keywords:44 - 关键字提取成功:['销售总额', '地区', '统计2025年各个地区的销售总额', '统计']
2026-05-15 15:42:28.200 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:45 - 扩展后的关键字列表：{'销售日期', '销售总额', '统计', '统计2025年各个地区的销售总额', '地区', '销售金额'}
2026-05-15 15:42:28.480 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:43 - 扩展后的关键字列表：{'2025年', '销售总额', '统计', '各个地区', '统计2025年各个地区的销售总额', '地区'}
2026-05-15 15:42:28.519 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:61 - 召回字段取值成功[dict_keys([])]
2026-05-15 15:42:28.866 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:67 - 召回字段成功[dict_keys(['fact_order.date_id', 'dim_date.date_id', 'fact_order.order_amount', 'fact_order.order_quantity', 'dim_date.day', 'dim_region.region_name', 'dim_region.province', 'dim_region.country', 'fact_order.region_id', 'dim_region.region_id'])]
2026-05-15 15:42:29.339 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:47 - 扩展后的关键字列表：{'销售总额', 'GMV', '统计', '总销售额', '统计2025年各个地区的销售总额', '交易额', '地区', '销售额'}
2026-05-15 15:42:30.135 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:69 - 召回指标成功[dict_keys(['GMV', 'AOV'])]
2026-05-15 15:42:31.177 | INFO     | request_id - 1 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:158 - 合并后的表信息数据['fact_order', 'dim_date', 'dim_region']
2026-05-15 15:42:31.177 | INFO     | request_id - 1 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:162 - 合并后的指标信息['GMV', 'AOV']
2026-05-15 15:42:33.276 | INFO     | request_id - 1 | app.agent.nodes.filter_metric:filter_metric:59 - 过滤指标成功['GMV']
2026-05-15 15:42:33.658 | INFO     | request_id - 1 | app.agent.nodes.filter_table:filter_table:66 - 过滤表信息：['fact_order', 'dim_date', 'dim_region']
2026-05-15 15:42:34.686 | INFO     | request_id - 1 | app.agent.nodes.add_extra_context:add_extra_context:47 - 额外上下文信息添加，日期信息{'date': '2026-05-15', 'weekday': 'Friday', 'quarter': 'Q2'},数据库信息{'version': '8.0.45', 'dialect': 'mysql'}
2026-05-15 15:42:37.310 | INFO     | request_id - 1 | app.agent.nodes.generate_sql:generate_sql:54 - 生成sql语句成功，SELECT d.region_name AS 地区, SUM(f.order_amount) AS 销售总额 FROM fact_order f JOIN dim_region d ON f.region_id = d.region_id JOIN dim_date dt ON f.date_id = dt.date_id WHERE dt.date_id BETWEEN 20250101 AND 20251231 GROUP BY d.region_name
2026-05-15 15:42:38.321 | ERROR    | request_id - 1 | app.agent.nodes.validate_sql:validate_sql:25 - 校验sql异常：division by zero
2026-05-15 15:57:41.116 | INFO     | request_id - 1 | app.agent.nodes.extract_keywords:extract_keywords:44 - 关键字提取成功:['统计', '统计2025年各个地区的销售总额', '销售总额', '地区']
2026-05-15 15:57:42.259 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:45 - 扩展后的关键字列表：{'统计2025年各个地区的销售总额', '销售总额', '销售日期', '地区', '销售金额', '统计'}
2026-05-15 15:57:42.373 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:43 - 扩展后的关键字列表：{'统计2025年各个地区的销售总额', '销售总额', '地区', '2025年', '各个地区', '统计'}
2026-05-15 15:57:42.414 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:61 - 召回字段取值成功[dict_keys([])]
2026-05-15 15:57:42.926 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:67 - 召回字段成功[dict_keys(['fact_order.order_amount', 'fact_order.order_quantity', 'fact_order.date_id', 'dim_date.date_id', 'dim_date.day', 'dim_region.region_name', 'dim_region.province', 'dim_region.country', 'fact_order.region_id', 'dim_region.region_id'])]
2026-05-15 15:57:43.241 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:47 - 扩展后的关键字列表：{'销售收入', '交易额', '统计2025年各个地区的销售总额', 'GMV', '销售总额', '地区', '总销售额', '统计', '销售额'}
2026-05-15 15:57:44.198 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:69 - 召回指标成功[dict_keys(['GMV', 'AOV'])]
2026-05-15 15:57:45.241 | INFO     | request_id - 1 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:158 - 合并后的表信息数据['fact_order', 'dim_date', 'dim_region']
2026-05-15 15:57:45.242 | INFO     | request_id - 1 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:162 - 合并后的指标信息['GMV', 'AOV']
2026-05-15 15:57:47.330 | INFO     | request_id - 1 | app.agent.nodes.filter_metric:filter_metric:59 - 过滤指标成功['GMV']
2026-05-15 15:57:48.043 | INFO     | request_id - 1 | app.agent.nodes.filter_table:filter_table:66 - 过滤表信息：['fact_order', 'dim_date', 'dim_region']
2026-05-15 15:57:49.075 | INFO     | request_id - 1 | app.agent.nodes.add_extra_context:add_extra_context:47 - 额外上下文信息添加，日期信息{'date': '2026-05-15', 'weekday': 'Friday', 'quarter': 'Q2'},数据库信息{'version': '8.0.45', 'dialect': 'mysql'}
2026-05-15 15:57:52.042 | INFO     | request_id - 1 | app.agent.nodes.generate_sql:generate_sql:54 - 生成sql语句成功，SELECT dr.region_name AS 地区, SUM(fo.order_amount) AS 销售总额 FROM fact_order fo JOIN dim_region dr ON fo.region_id = dr.region_id JOIN dim_date dd ON fo.date_id = dd.date_id WHERE dd.date_id BETWEEN 20250101 AND 20251231 GROUP BY dr.region_name
2026-05-15 15:57:53.066 | INFO     | request_id - 1 | app.agent.nodes.validate_sql:validate_sql:27 - 校验sql正确：SELECT dr.region_name AS 地区, SUM(fo.order_amount) AS 销售总额 FROM fact_order fo JOIN dim_region dr ON fo.region_id = dr.region_id JOIN dim_date dd ON fo.date_id = dd.date_id WHERE dd.date_id BETWEEN 20250101 AND 20251231 GROUP BY dr.region_name
2026-05-15 15:59:54.386 | INFO     | request_id - 1 | app.agent.nodes.extract_keywords:extract_keywords:44 - 关键字提取成功:['统计', '地区', '统计2025年各个地区的销售总额', '销售总额']
2026-05-15 15:59:55.257 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:45 - 扩展后的关键字列表：{'统计', '统计2025年各个地区的销售总额', '销售金额', '销售日期', '地区', '销售总额'}
2026-05-15 15:59:55.395 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:43 - 扩展后的关键字列表：{'统计', '统计2025年各个地区的销售总额', '2025年', '各个地区', '地区', '销售总额'}
2026-05-15 15:59:55.437 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:61 - 召回字段取值成功[dict_keys([])]
2026-05-15 15:59:55.955 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:67 - 召回字段成功[dict_keys(['fact_order.order_quantity', 'fact_order.order_amount', 'fact_order.date_id', 'dim_date.date_id', 'dim_date.day', 'dim_region.region_name', 'dim_region.province', 'dim_region.country', 'fact_order.region_id', 'dim_region.region_id'])]
2026-05-15 15:59:56.531 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:47 - 扩展后的关键字列表：{'统计', '统计2025年各个地区的销售总额', '总销售额', 'GMV', '地区', '销售额', '交易额', '销售总额'}
2026-05-15 15:59:57.361 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:69 - 召回指标成功[dict_keys(['GMV', 'AOV'])]
2026-05-15 15:59:58.392 | INFO     | request_id - 1 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:158 - 合并后的表信息数据['fact_order', 'dim_date', 'dim_region']
2026-05-15 15:59:58.392 | INFO     | request_id - 1 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:162 - 合并后的指标信息['GMV', 'AOV']
2026-05-15 16:00:00.637 | INFO     | request_id - 1 | app.agent.nodes.filter_table:filter_table:66 - 过滤表信息：['fact_order', 'dim_date', 'dim_region']
2026-05-15 16:00:00.899 | INFO     | request_id - 1 | app.agent.nodes.filter_metric:filter_metric:59 - 过滤指标成功['GMV']
2026-05-15 16:00:01.920 | INFO     | request_id - 1 | app.agent.nodes.add_extra_context:add_extra_context:47 - 额外上下文信息添加，日期信息{'date': '2026-05-15', 'weekday': 'Friday', 'quarter': 'Q2'},数据库信息{'version': '8.0.45', 'dialect': 'mysql'}
2026-05-15 16:00:38.359 | INFO     | request_id - 1 | app.agent.nodes.extract_keywords:extract_keywords:44 - 关键字提取成功:['统计2025年各个地区的销售总额', '销售总额', '统计', '地区']
2026-05-15 16:00:39.544 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:43 - 扩展后的关键字列表：{'2025年', '统计2025年各个地区的销售总额', '统计', '各个地区', '销售总额', '地区'}
2026-05-15 16:00:39.562 | INFO     | request_id - 1 | app.agent.nodes.recall_value:recall_value:61 - 召回字段取值成功[dict_keys([])]
2026-05-15 16:00:39.872 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:45 - 扩展后的关键字列表：{'统计2025年各个地区的销售总额', '销售金额', '统计', '统计日期', '销售总额', '地区'}
2026-05-15 16:00:40.531 | INFO     | request_id - 1 | app.agent.nodes.recall_column:recall_column:67 - 召回字段成功[dict_keys(['fact_order.order_amount', 'fact_order.order_quantity', 'dim_date.date_id', 'fact_order.date_id', 'dim_date.day', 'dim_date.month', 'dim_region.region_name', 'dim_region.province', 'dim_region.country', 'fact_order.region_id', 'dim_region.region_id'])]
2026-05-15 16:00:40.742 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:47 - 扩展后的关键字列表：{'总销售额', 'GMV', '交易额', '统计2025年各个地区的销售总额', '统计', '销售额', '销售收入', '销售总额', '地区'}
2026-05-15 16:00:41.640 | INFO     | request_id - 1 | app.agent.nodes.recall_metric:recall_metric:69 - 召回指标成功[dict_keys(['GMV', 'AOV'])]
2026-05-15 16:00:42.674 | INFO     | request_id - 1 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:158 - 合并后的表信息数据['fact_order', 'dim_date', 'dim_region']
2026-05-15 16:00:42.674 | INFO     | request_id - 1 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:162 - 合并后的指标信息['GMV', 'AOV']
2026-05-15 16:00:44.519 | INFO     | request_id - 1 | app.agent.nodes.filter_metric:filter_metric:59 - 过滤指标成功['GMV']
2026-05-15 16:00:45.186 | INFO     | request_id - 1 | app.agent.nodes.filter_table:filter_table:66 - 过滤表信息：['fact_order', 'dim_date', 'dim_region']
2026-05-15 16:00:46.207 | INFO     | request_id - 1 | app.agent.nodes.add_extra_context:add_extra_context:47 - 额外上下文信息添加，日期信息{'date': '2026-05-15', 'weekday': 'Friday', 'quarter': 'Q2'},数据库信息{'version': '8.0.45', 'dialect': 'mysql'}
2026-05-15 16:00:48.687 | INFO     | request_id - 1 | app.agent.nodes.generate_sql:generate_sql:54 - 生成sql语句成功，SELECT dr.region_name AS 地区, SUM(fo.order_amount) AS 销售总额 FROM fact_order fo JOIN dim_region dr ON fo.region_id = dr.region_id JOIN dim_date dd ON fo.date_id = dd.date_id WHERE dd.date_id BETWEEN 20250101 AND 20251231 GROUP BY dr.region_name
